CD_MUN,V17000001,V17000002,V17000003,V17000004,V17000005,V17000006,V17000007,V17000008,V17000009,V17000010,V17000011,V17000012,V17000013,V17000014,V17000015,V17000016,V17000017,V17000018,V17000019,V17000020,V17000021,V17000022,V17000023,V17000024,V17000025,V17000026,V17000027,V17000028,V17000029,V17000030,V17000031,V17000032,V17000033,V17000034,V17000035,V17000036,V17000037,V17000038,V17000039,V17000040,V17000041,V17000042,V17000043,V17000044,V17000045,V17000046,V17000047,V17000048,V17000049,V17000050,V17000051,V17000052,V17000053,V17000054,V17000055,V17000056,V17000057,V17000058,V17000059,V17000060,V17000061,V17000062,V17000063,V17000064,V17000065,V17000066,V17000067,V17000068,V17000069,V17000070,V17000071,V17000072,V17000073,V17000074,V17000075,V17000076,V17000077,V17000078,V17000079,V17000080,V17000081,V17000082,V17000083,V17000084,V17000085,V17000086,V17000087,V17000088,V17000089,V17000090,V17000091,V17000092,V17000093,V17000094,V17000095,V17000096,V17000097,V17000098,V17000099,V17000100,V17000101,V17000102,V17000103,V17000104,V17000105,V17000106,V17000107,V17000108,V17000109,V17000110,V17000111,V17000112,V17000113,V17000114,V17000115,V17000116,V17000117,V17000118,V17000119,V17000120,V17000121,V17000122,V17000123,V17000124,V17000125,V17000126,V17000127,V17000128,V17000129,V17000130,V17000131,V17000132,V17000133,V17000134,V17000135,V17000136,V17000137,V17000138,V17000139,V17000140,V17000141,V17000142,V17000143,V17000144,V17000145,V17000146,V17000147,V17000148,V17000149,V17000150,V17000151,V17000152,V17000153,V17000154,V17000155,V17000156,V17000157,V17000158,V17000159,V17000160,V17000161,V17000162,V17000163,V17000164,V17000165,V17000166,V17000167
3518107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,6.0,8.0,455.0,946.0,33.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,37.0,40.0,1731.0,2702.0,50.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,44.0,25.0,1766.0,3103.0,137.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518404,1.0,0.0,0.0,0.0,79.13,20.87,100.0,79.13,78.34,0.79,0.0,0.0,0.0,100.0,0.0,0.0,0.0,82.5,17.5,100.0,68.33,67.5,0.83,14.17,13.33,0.83,100.0,0.0,0.0,0.0,800.0,211.0,1011.0,800.0,792.0,8.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,297.0,63.0,360.0,246.0,243.0,3.0,51.0,48.0,3.0,360.0,4420.81,1011.0,0.229,0.0,0.0,0.0,48.0,60.0,2.0,10.0,467.0,113.0,221.0,6206.0,8749.0,264.0,1478.0,0.0,0.0,0.0,0.77,0.69,0.76,0.68,0.41,100.0,0.41,96.75,0.41,0.0,2.03,1.0,246.0,1.0,238.0,1.0,0.0,5.0,98.37,0.0,100.0,0.0,0.41,0.0,0.0,0.41,0.81,98.78,0.41,0.81,242.0,0.0,246.0,0.0,1.0,0.0,0.0,1.0,2.0,243.0,1.0,2.0,15.45,100.0,82.93,16.26,0.41,0.41,0.0,100.0,0.0,0.0,15.45,0.0,0.0,0.41,83.74,0.41,0.0,0.0,38.0,246.0,204.0,40.0,1.0,1.0,0.0,246.0,0.0,0.0,38.0,0.0,0.0,1.0,206.0,1.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,246.0,246.0,246.0,0.0,0.0,0.0,0.0
3518503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,14.0,12.0,668.0,1729.0,52.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,35.0,63.0,2074.0,3269.0,79.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518701,55.0,0.02,0.0,0.02,99.74,0.25,100.0,99.74,92.72,7.02,0.0,0.0,0.0,99.98,0.01,0.02,0.03,99.71,0.26,100.0,87.39,80.59,6.8,12.32,8.9,3.42,99.97,18.0,0.0,18.0,105731.0,261.0,106010.0,105731.0,98290.0,7441.0,0.0,0.0,0.0,105992.0,3.0,7.0,10.0,39300.0,103.0,39413.0,34443.0,31764.0,2679.0,4857.0,3508.0,1349.0,39403.0,17265.04,106010.0,6.14,1.0,28.0,14.0,4118.0,5992.0,245.0,1586.0,9.0,220.0,211.0,14936.0,20198.0,556.0,4266.0,11.11,12.73,6.64,27.57,29.67,44.06,37.18,0.56,100.0,0.91,96.92,0.64,0.0,0.97,194.0,34443.0,314.0,33382.0,219.0,0.0,334.0,85.07,0.0,100.0,1.48,0.17,7.32,0.06,0.06,5.85,90.89,5.88,3.23,29300.0,1.0,34443.0,509.0,57.0,2520.0,20.0,21.0,2015.0,31306.0,2026.0,1111.0,64.49,99.32,76.62,19.0,3.02,0.68,0.05,100.0,0.24,0.39,61.59,2.89,8.26,1.7,12.51,2.35,10.64,0.05,22211.0,34208.0,26391.0,6543.0,1040.0,234.0,17.0,34443.0,84.0,134.0,21214.0,997.0,2845.0,587.0,4309.0,810.0,3664.0,17.0,0.17,100.0,99.45,58.12,41.33,0.09,0.02,0.28,57.0,34443.0,34254.0,20019.0,14235.0,30.0,6.0,96.0
3518800,170.0,0.02,0.0,0.02,99.77,0.21,100.0,99.77,93.96,5.81,0.0,0.0,0.0,99.98,0.0,0.0,0.01,99.76,0.23,100.0,91.35,85.81,5.54,8.42,7.21,1.21,99.99,42.0,0.0,42.0,215481.0,446.0,215969.0,215481.0,202925.0,12556.0,0.0,0.0,0.0,215927.0,2.0,2.0,4.0,76291.0,176.0,76471.0,69853.0,65616.0,4237.0,6438.0,5514.0,924.0,76467.0,19206.28,215969.0,11.245,1.0,41.0,10.0,6190.0,8939.0,429.0,2268.0,38.0,1039.0,997.0,65966.0,81700.0,2308.0,11352.0,2.63,3.95,1.0,9.38,10.94,18.59,19.98,0.4,100.0,0.21,96.28,2.96,0.0,0.16,281.0,69853.0,144.0,67251.0,2068.0,0.0,109.0,96.42,0.05,100.0,0.41,0.25,0.12,0.02,0.14,2.58,98.24,1.28,0.47,67353.0,33.0,69853.0,289.0,176.0,85.0,15.0,101.0,1801.0,68626.0,896.0,331.0,65.56,99.72,82.18,15.43,1.73,0.38,0.03,100.0,0.21,0.04,64.65,0.91,3.24,1.96,26.6,0.76,1.86,0.03,45794.0,69657.0,57407.0,10777.0,1208.0,265.0,19.0,69853.0,149.0,28.0,45159.0,635.0,2262.0,1366.0,18581.0,531.0,1300.0,19.0,0.45,100.0,98.03,86.81,11.22,0.17,0.01,1.34,315.0,69853.0,68477.0,60642.0,7835.0,119.0,6.0,936.0
3518859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12.0,10.0,451.0,871.0,17.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,4.0,4.0,286.0,609.0,9.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,10.0,16.0,589.0,1243.0,20.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,21.0,34.0,746.0,1418.0,23.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519071,7.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,97.23,2.77,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,94.4,91.85,2.56,5.6,4.56,1.04,100.0,0.0,0.0,0.0,4223.0,0.0,4223.0,4223.0,4106.0,117.0,0.0,0.0,0.0,4223.0,0.0,0.0,0.0,1447.0,0.0,1447.0,1366.0,1329.0,37.0,81.0,66.0,15.0,1447.0,11810.04,4223.0,0.358,0.0,0.0,0.0,50.0,121.0,9.0,62.0,18.0,158.0,117.0,10650.0,17368.0,355.0,6070.0,0.0,0.0,0.0,0.47,0.7,2.54,1.02,0.44,100.0,0.0,99.56,0.0,0.0,0.0,6.0,1366.0,0.0,1360.0,0.0,0.0,0.0,44.73,0.0,100.0,0.59,0.66,0.07,0.0,0.07,53.88,65.45,0.66,33.89,611.0,0.0,1366.0,8.0,9.0,1.0,0.0,1.0,736.0,894.0,9.0,463.0,29.21,99.93,88.36,10.25,1.02,0.29,0.0,100.0,0.07,0.0,28.4,0.81,33.38,14.49,21.01,1.46,0.44,0.0,399.0,1365.0,1207.0,140.0,14.0,4.0,0.0,1366.0,1.0,0.0,388.0,11.0,456.0,198.0,287.0,20.0,6.0,0.0,0.29,100.0,99.34,58.05,41.29,0.07,0.0,0.29,4.0,1366.0,1357.0,793.0,564.0,1.0,0.0,4.0
3519105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,14.0,15.0,573.0,1024.0,20.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,7.0,7.0,394.0,904.0,23.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,7.0,5.0,274.0,892.0,33.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,31.0,32.0,1809.0,2859.0,84.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,9.0,12.0,776.0,1566.0,29.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519501,1.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,98.13,1.87,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,81.31,79.44,1.87,18.69,16.82,1.87,100.0,0.0,0.0,0.0,268.0,0.0,268.0,268.0,263.0,5.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,107.0,0.0,107.0,87.0,85.0,2.0,20.0,18.0,2.0,107.0,9948.77,268.0,0.027,0.0,0.0,0.0,8.0,12.0,3.0,1.0,184.0,6.0,13.0,411.0,822.0,34.0,174.0,0.0,0.0,0.0,1.95,1.46,8.82,0.57,65.52,100.0,0.0,34.48,0.0,0.0,0.0,57.0,87.0,0.0,30.0,0.0,0.0,0.0,97.7,0.0,100.0,2.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,85.0,0.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,100.0,98.85,86.21,10.34,1.15,1.15,0.0,100.0,0.0,1.15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,86.0,75.0,9.0,1.0,1.0,0.0,87.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0
3519600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,54.0,123.0,4839.0,6626.0,107.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519709,3.0,0.0,0.0,0.0,99.92,0.08,100.0,99.92,98.88,1.04,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.79,0.21,100.0,87.55,86.7,0.86,12.23,10.52,1.72,100.0,0.0,0.0,0.0,1251.0,1.0,1252.0,1251.0,1238.0,13.0,0.0,0.0,0.0,1252.0,0.0,0.0,0.0,465.0,1.0,466.0,408.0,404.0,4.0,57.0,49.0,8.0,466.0,6316.53,1252.0,0.198,0.0,1.0,0.0,23.0,35.0,3.0,8.0,861.0,120.0,78.0,4309.0,9071.0,292.0,3411.0,0.0,0.83,0.0,0.53,0.39,1.03,0.23,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,408.0,0.0,408.0,0.0,0.0,0.0,99.02,0.0,100.0,0.49,0.0,0.0,0.0,0.0,0.49,99.51,0.25,0.25,404.0,0.0,408.0,2.0,0.0,0.0,0.0,0.0,2.0,406.0,1.0,1.0,8.09,99.26,85.05,12.75,1.23,0.25,0.0,100.0,0.74,0.0,7.84,0.25,17.65,59.31,8.58,2.94,3.43,0.0,33.0,405.0,347.0,52.0,5.0,1.0,0.0,408.0,3.0,0.0,32.0,1.0,72.0,242.0,35.0,12.0,14.0,0.0,0.0,100.0,98.04,92.4,5.64,1.72,0.0,0.25,0.0,408.0,400.0,377.0,23.0,7.0,0.0,1.0
3519808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,9.0,15.0,446.0,805.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,7.0,14.0,482.0,1095.0,25.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,14.0,1217.0,1678.0,58.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,27.0,54.0,1778.0,2633.0,56.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,12.0,12.0,522.0,1281.0,55.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,46.0,42.0,2033.0,3391.0,117.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520400,13.0,0.0,0.0,0.0,99.94,0.06,100.0,99.94,94.23,5.71,0.0,0.0,0.0,100.0,0.0,0.04,0.04,99.92,0.04,100.0,89.22,83.8,5.43,10.7,4.81,5.89,99.96,0.0,0.0,0.0,6829.0,4.0,6833.0,6829.0,6439.0,390.0,0.0,0.0,0.0,6833.0,0.0,1.0,1.0,2596.0,1.0,2598.0,2318.0,2177.0,141.0,278.0,125.0,153.0,2597.0,6237.17,6833.0,1.096,0.0,4.0,0.0,92.0,224.0,18.0,110.0,4.0,66.0,44.0,2010.0,2982.0,100.0,758.0,0.0,6.06,0.0,4.58,7.51,18.0,14.51,5.48,100.0,0.86,92.8,0.56,0.0,0.3,127.0,2318.0,20.0,2151.0,13.0,0.0,7.0,78.21,0.0,100.0,0.04,0.0,14.19,0.04,7.25,0.26,96.25,0.69,3.06,1813.0,0.0,2318.0,1.0,0.0,329.0,1.0,168.0,6.0,2231.0,16.0,71.0,62.68,99.78,82.01,14.8,2.11,0.86,0.0,100.0,0.22,0.0,54.44,8.24,30.2,5.61,1.04,0.13,0.35,0.0,1453.0,2313.0,1901.0,343.0,49.0,20.0,0.0,2318.0,5.0,0.0,1262.0,191.0,700.0,130.0,24.0,3.0,8.0,0.0,0.04,100.0,99.61,40.29,59.32,0.35,0.0,0.0,1.0,2318.0,2309.0,934.0,1375.0,8.0,0.0,0.0
3520426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,22.0,1091.0,1974.0,52.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,38.0,50.0,1272.0,2187.0,51.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,183.0,286.0,12711.0,17017.0,310.0,3279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,6.0,3.0,316.0,689.0,15.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,5.0,9.0,524.0,933.0,8.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,2.0,229.0,372.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,18.0,28.0,746.0,1035.0,38.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,27.0,26.0,1555.0,2935.0,101.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,8.0,10.0,390.0,718.0,23.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,5.0,2.0,330.0,795.0,30.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,18.0,11.0,227.0,587.0,42.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,18.0,33.0,890.0,1507.0,26.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,32.0,1429.0,1900.0,24.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,5.0,4.0,395.0,722.0,19.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
