tabela,variavel_id,variavel,unidade,categorias,categorias_ids,fonte,tema,campo,municipios_com_registro,valores_numericos,divulgacao,fonte_divulgacao,camada
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 55 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6608""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000065,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 56 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6609""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000066,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 57 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6610""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000067,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 58 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6611""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000068,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 59 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6612""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000069,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 60 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6613""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000070,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 61 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6614""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000071,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 62 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6615""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000072,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 63 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6616""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000073,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 64 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6617""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000074,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 65 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6618""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000075,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 66 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6619""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000076,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 67 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6620""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000077,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 68 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6621""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000078,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 69 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6622""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000079,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 70 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6623""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000080,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 71 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6624""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000081,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 72 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6625""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000082,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 73 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6626""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000083,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 74 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6627""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000084,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 75 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6628""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000085,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 76 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6629""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000086,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 77 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6630""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000087,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 78 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6631""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000088,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 79 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6632""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000089,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 80 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6633""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000090,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 81 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6634""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000091,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 82 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6635""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000092,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 83 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6636""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000093,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 84 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6637""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000094,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 85 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6638""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000095,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 86 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6639""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000096,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
9514,1000093,População residente - percentual do total geral,Percentual,Sexo: Total | Idade: 87 anos | Forma de declaração da idade: Total,"[[""2"", ""6794""], [""287"", ""6640""], [""286"", ""113635""]]",https://sidra.ibge.gov.br/tabela/9514,01_populacao,V01000097,645,645,Censo Demográfico | População por Idade e Sexo - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-idade-e-sexo,01_populacao_01
